name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Bruck an der Mur, Austria",2006-11-07,13.1,-1.1,4.6,13.1,-1.1,4.4,0.2,77.1,0,0,0,,0,0,,10.1,316.5,1024.3,27.9,9.4,,,,,2006-11-07T06:51:05,2006-11-07T16:33:26,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11180099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-08,16.1,-1.8,5,16.1,-1.8,5,0.3,77.2,0,0,0,,0,0,,5.4,322.6,1023.5,36.4,9.9,,,,,2006-11-08T06:52:35,2006-11-08T16:32:04,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-09,15.1,1.1,7.2,15.1,-0.6,7,3.4,79.9,1.998,100,8.33,rain,0,0,,24.1,353.1,1022.4,56.1,7.8,,,,,2006-11-09T06:54:06,2006-11-09T16:30:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-10,11,-1.3,6.9,11,-1.3,5.5,-2,55.2,0,0,0,,0,0,,40.7,320.3,1030,49.7,10,,,,,2006-11-10T06:55:36,2006-11-10T16:29:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-11,3.1,-3.3,0.5,3.1,-3.3,0.4,-1.5,87.7,0.001,100,4.17,"rain,snow",0,0,,5.4,150.1,1022.8,82.5,10.3,,,,,2006-11-11T06:57:06,2006-11-11T16:28:08,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-12,10.1,-0.9,4,10.1,-3.9,3,1.1,83.1,3.487,100,29.17,"rain,snow",0,0,,22.3,322.4,1010.8,68.3,9.7,,,,,2006-11-12T06:58:36,2006-11-12T16:26:53,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"11170099999,11180099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-13,10.1,1.1,5,10.1,-0.6,4.3,1.1,79.5,6.092,100,8.33,rain,0,0,,7.6,255.8,1013.1,86.1,9.8,,,,,2006-11-13T07:00:06,2006-11-13T16:25:40,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-14,13.1,2.1,6.7,13.1,2.1,6.6,4.6,87.9,1.801,100,20.83,rain,0,0,,10.8,224.3,1014.7,97.5,9.3,,,,,2006-11-14T07:01:35,2006-11-14T16:24:29,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-15,18.1,3.1,8.8,18.1,3.1,8.7,6.2,86.4,0,0,0,,0,0,,11.2,155.7,1019.4,47.3,6.4,,,,,2006-11-15T07:03:04,2006-11-15T16:23:21,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-16,19.1,1.1,8,19.1,1.1,7.8,4.9,84.1,0,0,0,,0,0,,9.4,350.2,1015.3,25.6,6.6,,,,,2006-11-16T07:04:33,2006-11-16T16:22:14,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-17,19.1,3.1,8.6,19.1,3.1,8.6,5.2,82.7,0,0,0,,0,0,,13,16.2,1014.3,15,7.3,,,,,2006-11-17T07:06:01,2006-11-17T16:21:10,0.89,Clear,Clear conditions throughout the day.,clear-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-18,16.1,4.1,8.4,16.1,3,8.4,6.5,88.8,0,0,0,,0,0,,9.4,24.9,1017.4,70.5,9.9,,,,,2006-11-18T07:07:28,2006-11-18T16:20:08,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11180099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-19,11,4.2,8,11,4.2,8,7.4,96.3,0,0,0,,0,0,,7.6,352.6,1022,88.8,4.6,,,,,2006-11-19T07:08:55,2006-11-19T16:19:08,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11382099999,11170099999,11180099999,11229099999,11240099999,11175099999,11292099999,11384099999,11380099999,11241099999"
"Bruck an der Mur, Austria",2006-11-20,9.1,3.6,7.8,9.1,2.3,7.8,7.6,98.2,2.015,100,8.33,rain,0,0,,5.3,262,1017.8,92.4,3.7,,,,,2006-11-20T07:10:21,2006-11-20T16:18:10,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"11382099999,11385099999,11180099999,11170099999,11240099999,11175099999,11292099999,11185099999,11078099999,11384099999,11380099999,11241099999"
"Bruck an der Mur, Austria",2006-11-21,9.1,3.1,6.7,9.1,3.1,6.7,5.7,93.5,0,0,0,,0,0,,3.6,114.9,1007.7,79.8,6.5,,,,,2006-11-21T07:11:47,2006-11-21T16:17:15,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11382099999,11170099999,11180099999,11240099999,11175099999,11292099999,11078099999,11384099999,11380099999,11241099999"
"Bruck an der Mur, Austria",2006-11-22,7.1,1.1,4.9,7.1,1.1,4.5,4.2,95.4,15.998,100,25,"rain,snow",0,0,,9.4,268.2,999.9,93.7,7,,,,,2006-11-22T07:13:12,2006-11-22T16:16:22,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-23,11,1.7,5.9,11,1.7,5.5,1.9,78.2,0,0,0,,0,0,,16.6,309.6,1005.9,49.8,10,,,,,2006-11-23T07:14:36,2006-11-23T16:15:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11382099999,11170099999,11240099999,11175099999,11292099999,11185099999,11355099999,11384099999,11380099999,11241099999"
"Bruck an der Mur, Austria",2006-11-24,11,1.1,4.5,11,1.1,4.3,2.7,89.6,0,0,0,,0,0,,7.6,41.9,1012.1,35,6.2,,,,,2006-11-24T07:15:59,2006-11-24T16:14:44,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-25,15.1,1.1,5.8,15.1,1.1,5.8,4.1,89.6,0,0,0,,0,0,,13,359.1,1013.5,51.5,6.4,,,,,2006-11-25T07:17:21,2006-11-25T16:13:58,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-26,9.1,2.1,5.9,9.1,2.1,5.9,5.6,98.1,0,0,0,,0,0,,3.6,56.7,1022.1,61.1,6.2,,,,,2006-11-26T07:18:42,2006-11-26T16:13:16,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-27,7.1,3.7,5.6,7.1,1.8,5.5,5.3,98,0,0,0,,0,0,,7.2,229.4,1026.6,89.4,4.8,,,,,2006-11-27T07:20:02,2006-11-27T16:12:35,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-28,6.1,1.9,4.4,6.1,-0.3,4,3.9,96.7,0,0,0,,0,0,,7.2,240,1026.5,94.6,4.7,,,,,2006-11-28T07:21:21,2006-11-28T16:11:58,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-29,7.1,1.4,4.6,6.3,-1.5,3.9,4,95.6,0,0,0,,0,0,,10.8,248.1,1028.4,93.5,5.7,,,,,2006-11-29T07:22:38,2006-11-29T16:11:23,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-11-30,8.1,1.4,5.4,8.1,-0.5,5,4.5,94.3,0,0,0,,0,0,,9.1,255.5,1035.5,88.7,10.5,,,,,2006-11-30T07:23:54,2006-11-30T16:10:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-01,9.1,-0.8,5.5,9.1,-0.8,5.3,3.4,87.3,0,0,0,,0,0,,10.8,127.3,1033.5,61.2,5.8,,,,,2006-12-01T07:25:09,2006-12-01T16:10:21,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-02,4.1,-1.9,1.7,4.1,-1.9,1.5,0.4,91.8,0,0,0,,0,0,,7.2,230.5,1026.6,83,3.7,,,,,2006-12-02T07:26:23,2006-12-02T16:09:54,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-03,5.1,-2.1,2,5.1,-3.7,1.1,0.2,88.3,0,0,0,,0,0,,10.8,250.1,1019.6,69.4,8.9,,,,,2006-12-03T07:27:34,2006-12-03T16:09:30,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11229099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-04,5.1,-1.9,1.5,5.1,-3.6,1.3,0.4,93.1,0,0,0,,0,0,,7.2,246,1012.9,74.5,4.8,,,,,2006-12-04T07:28:45,2006-12-04T16:09:09,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11229099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-05,9.1,0.1,3.5,9.1,-0.6,3.4,2.6,94.1,0.001,100,4.17,rain,0,0,,5.4,83.2,1014.9,60.6,4.7,,,,,2006-12-05T07:29:53,2006-12-05T16:08:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-06,14.1,0.1,5,14.1,-1.7,4.4,3.5,91.3,0,0,0,,0,0,,13,318.2,1010.8,40.8,7,,,,,2006-12-06T07:31:00,2006-12-06T16:08:34,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-07,9.1,3.2,6.9,9.1,1.5,6.4,6.2,95.5,2.552,100,12.5,rain,0,0,,11.2,31.6,1014.4,78.1,9.3,,,,,2006-12-07T07:32:05,2006-12-07T16:08:22,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"11385099999,11170099999,11240099999,11175099999,11292099999,11185099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-08,16.1,2.1,8,16.1,2.1,8,5.2,84.5,0,0,0,,0,0,,22.3,170.2,1009.4,41.4,7,,,,,2006-12-08T07:33:08,2006-12-08T16:08:12,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-09,13.1,4.7,10.2,13.1,4.7,10.1,7.3,83.4,4.898,100,12.5,rain,0,0,,25.9,157.8,1007.5,82.8,9.3,,,,,2006-12-09T07:34:09,2006-12-09T16:08:05,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-10,8.1,0.6,5.6,8.1,0.6,5.4,3.8,89.2,0.002,100,8.33,rain,0,0,,7.2,268.1,1024.4,85.6,10.2,,,,,2006-12-10T07:35:08,2006-12-10T16:08:01,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-11,7.1,-2.6,1.2,7.1,-2.6,1.1,-0.4,89.7,0,0,0,,0,0,,7.6,268.1,1029.4,30.5,7.9,,,,,2006-12-11T07:36:05,2006-12-11T16:07:59,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-12,3.1,-3.9,-0.8,3.1,-3.9,-0.9,-1.8,93.3,0,0,0,,0,0,,7.6,140.9,1025.8,43.3,8.2,,,,,2006-12-12T07:37:00,2006-12-12T16:08:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-13,7.1,-4.1,-0.5,7.1,-4.1,-0.5,-2.3,89.1,0,0,0,,0,0,,3.6,158.5,1030,17.5,6.5,,,,,2006-12-13T07:37:53,2006-12-13T16:08:05,0.77,Clear,Clear conditions throughout the day.,clear-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-14,8.1,-4.6,-0.6,7.4,-4.6,-0.7,-2.4,89.5,0,0,0,,0,0,,5.4,136.8,1032.3,16.2,5.2,,,,,2006-12-14T07:38:43,2006-12-14T16:08:13,0.8,Clear,Clear conditions throughout the day.,clear-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-15,5.1,-5.6,-1.4,4,-5.6,-1.9,-2.6,92.5,0,0,0,,0,0,,11.2,185.9,1031,41.7,3.8,,,,,2006-12-15T07:39:31,2006-12-15T16:08:23,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11180099999,11240099999,11175099999,11292099999,11185099999,11384099999,11380099999,11241099999"
"Bruck an der Mur, Austria",2006-12-16,2.2,-5.8,-1.9,2.2,-5.8,-1.9,-2.4,96.4,0,0,0,,0,0,,3.6,260,1027.9,72.3,2.1,,,,,2006-12-16T07:40:17,2006-12-16T16:08:36,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-17,2.1,-4.3,0.2,2.1,-4.3,0,-0.4,96,0,0,0,,0,0,,3.6,232.6,1024.5,90,3.8,,,,,2006-12-17T07:41:00,2006-12-17T16:08:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-18,4.1,0.5,2.1,4.1,-0.9,1.5,1.7,97.4,4.602,100,20.83,"rain,snow",0,0,,9.4,198.9,1024.2,91.7,3.2,,,,,2006-12-18T07:41:41,2006-12-18T16:09:11,0.93,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-19,3.1,-3.4,0.4,2.1,-6.4,0,-0.3,95,0.001,100,4.17,"rain,snow",0,0,,7.2,215.8,1027,69.1,2.9,,,,,2006-12-19T07:42:19,2006-12-19T16:09:33,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-20,3.1,-6.3,-1.8,1.7,-6.3,-2.5,-3.3,90.3,0,0,0,,0,0,,11.8,255.5,1031.5,48,5.6,,,,,2006-12-20T07:42:55,2006-12-20T16:09:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11382099999,11170099999,11240099999,11175099999,11292099999,11355099999,11384099999,11380099999,11241099999"
"Bruck an der Mur, Austria",2006-12-21,5.1,-1.4,1.8,4.1,-2.5,1,-0.7,84.3,0,0,0,,0,0,,11.2,24.6,1035,90.4,10.3,,,,,2006-12-21T07:43:28,2006-12-21T16:10:25,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-22,6.1,-4.1,1,5.1,-4.1,1,-1.1,87.4,0,0,0,,0,0,,7.6,185.3,1039.7,67.2,10.3,,,,,2006-12-22T07:43:58,2006-12-22T16:10:55,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-23,4.1,-6.1,-1.8,4.1,-6.3,-1.9,-3.2,91.6,0,0,0,,0,0,,5.4,191.1,1039.2,2.9,7.2,,,,,2006-12-23T07:44:26,2006-12-23T16:11:28,0.1,Clear,Clear conditions throughout the day.,clear-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-24,1.1,-5.8,-1.7,1.1,-5.8,-1.7,-2.3,96.3,0,0,0,,0,0,,3.6,235,1035.3,85.9,4.5,,,,,2006-12-24T07:44:51,2006-12-24T16:12:04,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-25,1.1,-5.6,-1.9,1.1,-5.6,-2.2,-2.3,97,0,0,0,,0,0,,9.4,262.2,1032.1,67.9,2.1,,,,,2006-12-25T07:45:13,2006-12-25T16:12:42,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-26,3.1,-6.9,-2.5,1.7,-6.9,-3,-3.4,94.1,0,0,0,,0,0,,7.2,221.8,1035,27.8,5.9,,,,,2006-12-26T07:45:33,2006-12-26T16:13:22,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-27,3.1,-6.9,-3,3.1,-6.9,-3.5,-4.3,91.6,0,0,0,,0,0,,7.2,255.5,1032.9,8.3,4.7,,,,,2006-12-27T07:45:49,2006-12-27T16:14:06,0.25,Clear,Clear conditions throughout the day.,clear-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-28,5.1,-6.9,-2.9,5.1,-6.9,-2.9,-4.5,90.2,0,0,0,,0,0,,3.6,264.5,1026.2,43.6,5.8,,,,,2006-12-28T07:46:03,2006-12-28T16:14:52,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-29,6.6,-5.1,-0.9,6.6,-5.1,-1.2,-2.4,91.1,0,0,0,,0,0,,5.4,351.4,1028.8,29.5,4.2,,,,,2006-12-29T07:46:14,2006-12-29T16:15:40,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2006-12-30,3.1,-5.9,-2.7,2.1,-5.9,-2.8,-3.9,92.3,0,0,0,,0,0,,6.5,215.8,1031.7,43.1,4.3,,,,,2006-12-30T07:46:22,2006-12-30T16:16:31,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11185099999,11384099999,11380099999,11241099999"
"Bruck an der Mur, Austria",2006-12-31,2.4,-4.8,-2,2.4,-6.3,-2.1,-2.7,95,0,0,0,,0,0,,3.6,55,1031.2,86.4,5.5,,,,,2006-12-31T07:46:28,2006-12-31T16:17:24,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"11170099999,11240099999,11175099999,11292099999,11384099999,11241099999"
"Bruck an der Mur, Austria",2007-01-01,7.1,-4.6,0.2,4.6,-5.1,-0.3,-1,92.5,0.284,100,4.17,rain,0,0,,18.6,292.4,1021.1,89.8,6.7,,,,,2007-01-01T07:46:30,2007-01-01T16:18:19,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"11170099999,11180099999,11240099999,11175099999,11292099999,11384099999,11241099999"
